,index,name,uri,wikipedia,abstract,cid,type,related_to,createdAt,abstract_contents,article_contents,category,super_category,relrel_concepts,link_ratio,entropy
796,1577,Statistical dispersion,http://dbpedia.org/resource/Statistical_dispersion,http://en.wikipedia.org/wiki/Statistical_dispersion,"In statistics, dispersion (also called variability, scatter, or spread) is the extent to which a distribution is stretched or squeezed. Common examples of measures of statistical dispersion are the variance, standard deviation, and interquartile range. For instance, when the variance of data in a set is large, the data is widely scattered. On the other hand, when the variance is small, the data in the set is clustered. Dispersion is contrasted with location or central tendency, and together they are the most used properties of distributions.",6463812826676068782,main_concept,Interquartile range,2024-06-23 21:17:09.728,[],['Robust measures of scale'],set(),set(),0,2.0338983050847457,1.1815105014467262
797,1580,Outlier,http://dbpedia.org/resource/Outlier,http://en.wikipedia.org/wiki/Outlier,"In statistics, an outlier is a data point that differs significantly from other observations. An outlier may be due to variability in the measurement or it may indicate experimental error; the latter are sometimes excluded from the data set. An outlier can cause serious problems in statistical analyses. Outliers can occur by chance in any distribution, but they often indicate either measurement error or that the population has a heavy-tailed distribution. In the former case one wishes to discard them or use statistics that are robust to outliers, while in the latter case they indicate that the distribution has high skewness and that one should be very cautious in using tools or intuitions that assume a normal distribution. A frequent cause of outliers is a mixture of two distributions, which may be two distinct sub-populations, or may indicate 'correct trial' versus 'measurement error'; this is modeled by a mixture model. In most larger samplings of data, some data points will be further away from the sample mean than what is deemed reasonable. This can be due to incidental systematic error or flaws in the theory that generated an assumed family of probability distributions, or it may be that some observations are far from the center of the data. Outlier points can therefore indicate faulty data, erroneous procedures, or areas where a certain theory might not be valid. However, in large samples, a small number of outliers is to be expected (and not due to any anomalous condition). Outliers, being the most extreme observations, may include the sample maximum or sample minimum, or both, depending on whether they are extremely high or low. However, the sample maximum and minimum are not always outliers because they may not be unusually far from other observations. Naive interpretation of statistics derived from data sets that include outliers may be misleading. For example, if one is calculating the average temperature of 10 objects in a room, and nine of them are between 20 and 25 degrees Celsius, but an oven is at 175 °C, the median of the data will be between 20 and 25 °C but the mean temperature will be between 35.5 and 40 °C. In this case, the median better reflects the temperature of a randomly sampled object (but not the temperature in the room) than the mean; naively interpreting the mean as ""a typical sample"", equivalent to the median, is incorrect. As illustrated in this case, outliers may indicate data points that belong to a different population than the rest of the sample set. Estimators capable of coping with outliers are said to be robust: the median is a robust statistic of central tendency, while the mean is not. However, the mean is generally a more precise estimator.",4904107209897675461,main_concept,Interquartile range,2024-06-23 21:17:09.728,"['Estimator', 'Outlier']","['Outlier', 'Estimator', 'Poisson distribution', 'Box plot', 'Mean', 'Cauchy distribution']",set(),set(),0,6.87378640776699,1.3297171003536001
798,1581,Probable error,http://dbpedia.org/resource/Probable_error,http://en.wikipedia.org/wiki/Probable_error,"In statistics, probable error defines the half-range of an interval about a central point for the distribution, such that half of the values from the distribution will lie within the interval and half outside. Thus for a symmetric distribution it is equivalent to half the interquartile range, or the median absolute deviation. One such use of the term probable error in this sense is as the name for the scale parameter of the Cauchy distribution, which does not have a standard deviation. The probable error can also be expressed as a multiple of the standard deviation σ, which requires that at least the second statistical moment of the distribution should exist, whereas the other definition does not. For a normal distribution this is (see details)",598299222756400504,related_concept,Interquartile range,2024-06-23 21:17:09.728,['Cauchy distribution'],['Cauchy distribution'],set(),set(),0,2.2,1.3060564954255318
799,1582,Interquartile range,http://dbpedia.org/resource/Interquartile_range,http://en.wikipedia.org/wiki/Interquartile_range,"In descriptive statistics, the interquartile range (IQR) is a measure of statistical dispersion, which is the spread of the data. The IQR may also be called the midspread, middle 50%, fourth spread, or H‑spread. It is defined as the difference between the 75th and 25th percentiles of the data. To calculate the IQR, the data set is divided into quartiles, or four rank-ordered even parts via linear interpolation. These quartiles are denoted by Q1 (also called the lower quartile), Q2 (the median), and Q3 (also called the upper quartile). The lower quartile corresponds with the 25th percentile and the upper quartile corresponds with the 75th percentile, so IQR = Q3 − Q1. The IQR is an example of a trimmed estimator, defined as the 25% trimmed range, which enhances the accuracy of dataset statistics by dropping lower contribution, outlying points. It is also used as a robust measure of scale It can be clearly visualized by the box on a Box plot.",8996878844402317514,main_concept,,2024-06-23 21:17:09.728,['Box plot'],"['Five-number summary', 'PDF', 'Q–Q plot']",set(),set(),0,2.136094674556213,0.5552893905625045
800,1585,Decision tree learning,http://dbpedia.org/resource/Decision_tree_learning,http://en.wikipedia.org/wiki/Decision_tree_learning,"Decision tree learning is a supervised learning approach used in statistics, data mining and machine learning. In this formalism, a classification or regression decision tree is used as a predictive model to draw conclusions about a set of observations. Tree models where the target variable can take a discrete set of values are called classification trees; in these tree structures, leaves represent class labels and branches represent conjunctions of features that lead to those class labels. Decision trees where the target variable can take continuous values (typically real numbers) are called regression trees. Decision trees are among the most popular machine learning algorithms given their intelligibility and simplicity. In decision analysis, a decision tree can be used to visually and explicitly represent decisions and decision making. In data mining, a decision tree describes data (but the resulting classification tree can be an input for decision making).",6751355774191080998,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Decision tree learning', 'Decision tree']","['Decision tree learning', 'Decision tree', 'Data', 'Algorithm', 'Confusion matrix', 'Evolution', 'Evolutionary algorithms']",set(),set(),0,2.2690582959641254,1.404292210521578
801,1586,Causal graph,http://dbpedia.org/resource/Causal_graph,http://en.wikipedia.org/wiki/Causal_graph,"In statistics, econometrics, epidemiology, genetics and related disciplines, causal graphs (also known as path diagrams, causal Bayesian networks or DAGs) are probabilistic graphical models used to encode assumptions about the data-generating process. Causal graphs can be used for communication and for inference. As communication devices, the graphs provide formal and transparent representation of the causal assumptions that researchers may wish to convey and defend. As inference tools, the graphs enable researchers to estimate effect sizes from non-experimental data, derive testable implications of the assumptions encoded, test for external validity, and manage missing data and selection bias. Causal graphs were first used by the geneticist Sewall Wright under the rubric ""path diagrams"". They were later adopted by social scientists and, to a lesser extent, by economists. These models were initially confined to linear equations with fixed parameters. Modern developments have extended graphical models to non-parametric analysis, and thus achieved a generality and flexibility that has transformed causal analysis in computer science, epidemiology, and social science.",8311452375439812248,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Causal graph', 'Bayesian network']","['Bayesian network', 'Causal graph']",set(),set(),0,1.65,1.3854099247135907
802,1587,Variable elimination,http://dbpedia.org/resource/Variable_elimination,http://en.wikipedia.org/wiki/Variable_elimination,"Variable elimination (VE) is a simple and general exact inference algorithm in probabilistic graphical models, such as Bayesian networks and Markov random fields. It can be used for inference of maximum a posteriori (MAP) state or estimation of conditional or marginal distributions over a subset of variables. The algorithm has exponential time complexity, but could be efficient in practice for low-treewidth graphs, if the proper elimination order is used.",6492999066594578822,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Variable elimination', 'Bayesian network']","['Variable elimination', 'Bayesian network', 'Algorithm']",set(),set(),0,1.75,1.379634872800461
803,1589,Variable-order Bayesian network,http://dbpedia.org/resource/Variable-order_Bayesian_network,http://en.wikipedia.org/wiki/Variable-order_Bayesian_network,"Variable-order Bayesian network (VOBN) models provide an important extension of both the Bayesian network models and the variable-order Markov models. VOBN models are used in machine learning in general and have shown great potential in bioinformatics applications.These models extend the widely used position weight matrix (PWM) models, Markov models, and Bayesian network (BN) models. In contrast to the BN models, where each random variable depends on a fixed subset of random variables, in VOBN models these subsets may vary based on the specific realization of observed variables. The observed realizations are often called the context and, hence, VOBN models are also known as context-specific Bayesian networks.The flexibility in the definition of conditioning subsets of variables turns out to be a real advantage in classification and analysis applications, as the statistical dependencies between random variables in a sequence of variables (not necessarily adjacent) may be taken into account efficiently, and in a position-specific and context-specific manner.",6254619534669181862,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Variable-order Bayesian network', 'Bayesian network']","['Variable-order Bayesian network', 'Bayesian network']",set(),set(),0,1.0526315789473684,1.3749994421491716
804,1590,Influence diagram,http://dbpedia.org/resource/Influence_diagram,http://en.wikipedia.org/wiki/Influence_diagram,"An influence diagram (ID) (also called a relevance diagram, decision diagram or a decision network) is a compact graphical and mathematical representation of a decision situation. It is a generalization of a Bayesian network, in which not only probabilistic inference problems but also decision making problems (following the maximum expected utility criterion) can be modeled and solved. ID was first developed in the mid-1970s by decision analysts with an intuitive semantic that is easy to understand. It is now adopted widely and becoming an alternative to the decision tree which typically suffers from exponential growth in number of branches with each variable modeled. ID is directly applicable in , since it allows incomplete sharing of information among team members to be modeled and solved explicitly. Extensions of ID also find their use in game theory as an alternative representation of the game tree.",359010662267792925,related_concept,Bayesian network,2024-06-23 21:17:09.728,['Bayesian network'],"['Bayesian network', 'Influence diagram']",set(),set(),0,2.138888888888889,1.440007484082307
805,1592,Naive Bayes classifier,http://dbpedia.org/resource/Naive_Bayes_classifier,http://en.wikipedia.org/wiki/Naive_Bayes_classifier,"In statistics, naive Bayes classifiers are a family of simple ""probabilistic classifiers"" based on applying Bayes' theorem with strong (naive) independence assumptions between the features (see Bayes classifier). They are among the simplest Bayesian network models, but coupled with kernel density estimation, they can achieve high accuracy levels. Naive Bayes classifiers are highly scalable, requiring a number of parameters linear in the number of variables (features/predictors) in a learning problem. Maximum-likelihood training can be done by evaluating a closed-form expression, which takes linear time, rather than by expensive iterative approximation as used for many other types of classifiers. In the statistics literature, naive Bayes models are known under a variety of names, including simple Bayes and independence Bayes. All these names reference the use of Bayes' theorem in the classifier's decision rule, but naive Bayes is not (necessarily) a Bayesian method.",9008802719306266047,main_concept,Bayesian network,2024-06-23 21:17:09.728,"['Bayes classifier', 'Naive Bayes classifier', 'Bayesian network', ""Bayes' theorem""]","['Bayes classifier', 'Bayesian network', 'Naive Bayes classifier', ""Bayes' theorem"", 'Bernoulli distribution', 'Theorem']",set(),set(),0,3.712121212121212,1.4155263211678977
806,1593,Graphical model,http://dbpedia.org/resource/Graphical_model,http://en.wikipedia.org/wiki/Graphical_model,"A graphical model or probabilistic graphical model (PGM) or structured probabilistic model is a probabilistic model for which a graph expresses the conditional dependence structure between random variables. They are commonly used in probability theory, statistics—particularly Bayesian statistics—and machine learning.",8998835209187968933,related_concept,Bayesian network,2024-06-23 21:17:09.728,['Bayesian statistics'],"['Bayesian statistics', 'Bayesian network', 'Bayes classifier', 'Naive Bayes classifier']",set(),set(),0,1.915983606557377,1.3797790632211202
807,1594,Dynamic Bayesian network,http://dbpedia.org/resource/Dynamic_Bayesian_network,http://en.wikipedia.org/wiki/Dynamic_Bayesian_network,"A Dynamic Bayesian Network (DBN) is a Bayesian network (BN) which relates variables to each other over adjacent time steps. This is often called a Two-Timeslice BN (2TBN) because it says that at any point in time T, the value of a variable can be calculated from the internal regressors and the immediate prior value (time T-1). DBNs were developed by in the early 1990s at Stanford University's Section on Medical Informatics. Dagum developed DBNs to unify and extend traditional linear state-space models such as Kalman filters, linear and normal forecasting models such as ARMA and simple dependency models such as hidden Markov models into a general probabilistic representation and inference mechanism for arbitrary nonlinear and non-normal time-dependent domains. Today, DBNs are common in robotics, and have shown potential for a wide range of data mining applications. For example, they have been used in speech recognition, digital forensics, protein sequencing, and bioinformatics. DBN is a generalization of hidden Markov models and Kalman filters. DBNs are conceptually related to Probabilistic Boolean Networks and can, similarly, be used to model dynamical systems at steady-state.",9138911776321112876,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Kalman filter', 'Bayesian network']","['Bayesian network', 'Kalman filter']",set(),set(),0,1.6511627906976745,1.3797230825237263
808,1595,Markov network,http://dbpedia.org/resource/Markov_network,http://en.wikipedia.org/wiki/Markov_network,,4276119926781806049,related_concept,Bayesian network,2024-06-23 21:17:09.728,[],"['Markov network', 'Bayesian network', 'Inference']",set(),set(),0,0.11589403973509933,0.44657677895953596
809,1596,Loopy belief propagation,http://dbpedia.org/resource/Loopy_belief_propagation,http://en.wikipedia.org/wiki/Loopy_belief_propagation,,4450948847161249482,related_concept,Bayesian network,2024-06-23 21:17:09.728,[],"['Bayesian network', 'Viterbi algorithm']",set(),set(),0,0.03614457831325301,0.6052016403848056
810,1597,PyMC3,http://dbpedia.org/resource/PyMC3,http://en.wikipedia.org/wiki/PyMC3,,1178201845210995698,related_concept,Bayesian network,2024-06-23 21:17:09.728,[],"['PyMC3', 'Probability']",set(),set(),0,0.9253731343283582,0.38278983157577423
811,1600,Bayesian programming,http://dbpedia.org/resource/Bayesian_programming,http://en.wikipedia.org/wiki/Bayesian_programming,"Bayesian programming is a formalism and a methodology for having a technique to specify probabilistic models and solve problems when less than the necessary information is available. Edwin T. Jaynes proposed that probability could be considered as an alternative and an extension of logic for rational reasoning with incomplete and uncertain information. In his founding book Probability Theory: The Logic of Science he developed this theory and proposed what he called “the robot,” which was nota physical device, but an inference engine to automate probabilistic reasoning—a kind of Prolog for probability instead of logic. Bayesian programming is a formal and concrete implementation of this ""robot"". Bayesian programming may also be seen as an algebraic formalism to specify graphical models such as, for instance, Bayesian networks, dynamic Bayesian networks, Kalman filters or hidden Markov models. Indeed, Bayesian Programming is more general than Bayesian networks and has a power of expression equivalent to probabilistic factor graphs.",6289487710379719271,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Prolog', 'Probability', 'Kalman filter', 'Bayesian programming', 'Bayesian network']","['Bayesian programming', 'Prolog', 'Probability', 'Kalman filter', 'Bayesian network', ""Bayes' theorem"", 'Conditional independence', 'Bayesian inference', 'Bayesian spam filtering', 'Viterbi algorithm', 'Baum–Welch algorithm', 'AI']",set(),set(),0,0.3803680981595092,1.3664060410366123
812,1603,Bayesian hierarchical modeling,http://dbpedia.org/resource/Bayesian_hierarchical_modeling,http://en.wikipedia.org/wiki/Bayesian_hierarchical_modeling,"Bayesian hierarchical modelling is a statistical model written in multiple levels (hierarchical form) that estimates the parameters of the posterior distribution using the Bayesian method. The sub-models combine to form the hierarchical model, and Bayes' theorem is used to integrate them with the observed data and account for all the uncertainty that is present. The result of this integration is the posterior distribution, also known as the updated probability estimate, as additional evidence on the prior distribution is acquired. Frequentist statistics may yield conclusions seemingly incompatible with those offered by Bayesian statistics due to the Bayesian treatment of the parameters as random variables and its use of subjective information in establishing assumptions on these parameters. As the approaches answer different questions the formal results aren't technically contradictory but the two approaches disagree over which answer is relevant to particular applications. Bayesians argue that relevant information regarding decision-making and updating beliefs cannot be ignored and that hierarchical modeling has the potential to overrule classical methods in applications where respondents give multiple observational data. Moreover, the model has proven to be robust, with the posterior distribution less sensitive to the more flexible hierarchical priors. Hierarchical modeling is used when information is available on several different levels of observational units. For example, in epidemiological modeling to describe infection trajectories for multiple countries, observational units are countries, and each country has its own temporal profile of daily infected cases. In decline curve analysis to describe oil or gas production decline curve for multiple wells, observational units are oil or gas wells in a reservoir region, and each well has each own temporal profile of oil or gas production rates (usually, barrels per month). Data structure for the hierarchical modeling retains nested data structure. The hierarchical form of analysis and organization helps in the understanding of multiparameter problems and also plays an important role in developing computational strategies.",3449091867837247990,related_concept,Bayesian network,2024-06-23 21:17:09.728,"['Data structure', 'Data', 'Bayesian statistics', ""Bayes' theorem""]","[""Bayes' theorem"", 'Bayesian statistics', 'Data structure', 'Data', 'Bayesian inference', 'Bayesian hierarchical modeling']",set(),set(),0,1.4142857142857144,4.6992944111338e-304
813,1604,Bayesian network,http://dbpedia.org/resource/Bayesian_network,http://en.wikipedia.org/wiki/Bayesian_network,"A Bayesian network (also known as a Bayes network, Bayes net, belief network, or decision network) is a probabilistic graphical model that represents a set of variables and their conditional dependencies via a directed acyclic graph (DAG). Bayesian networks are ideal for taking an event that occurred and predicting the likelihood that any one of several possible known causes was the contributing factor. For example, a Bayesian network could represent the probabilistic relationships between diseases and symptoms. Given symptoms, the network can be used to compute the probabilities of the presence of various diseases. Efficient algorithms can perform inference and learning in Bayesian networks. Bayesian networks that model sequences of variables (e.g. speech signals or protein sequences) are called dynamic Bayesian networks. Generalizations of Bayesian networks that can represent and solve decision problems under uncertainty are called influence diagrams.",1800544024023196732,main_concept,,2024-06-23 21:17:09.728,['Bayesian network'],"['Bayesian network', 'Markov network', ""Bayes' theorem"", 'Algorithm', 'Jeffreys prior', 'AI']",set(),set(),0,3.9791666666666665,1.3786094152511674
814,1605,Cumulative distribution function,http://dbpedia.org/resource/Cumulative_distribution_function,http://en.wikipedia.org/wiki/Cumulative_distribution_function,"In probability theory and statistics, the cumulative distribution function (CDF) of a real-valued random variable , or just distribution function of , evaluated at , is the probability that will take a value less than or equal to . Every probability distribution supported on the real numbers, discrete or ""mixed"" as well as continuous, is uniquely identified by an upwards continuous monotonic increasing cumulative distribution function satisfying and . In the case of a scalar continuous distribution, it gives the area under the probability density function from minus infinity to . Cumulative distribution functions are also used to specify the distribution of multivariate random variables.",8201061403766847949,related_concept,Probability density function,2024-06-23 21:17:09.728,['Cumulative distribution function'],"['Cumulative distribution function', 'Poisson distribution', 'Calculus', 'Theorem']",set(),set(),0,8.53,0.8323937386445814
815,1606,Law of the unconscious statistician,http://dbpedia.org/resource/Law_of_the_unconscious_statistician,http://en.wikipedia.org/wiki/Law_of_the_unconscious_statistician,"In probability theory and statistics, the law of the unconscious statistician, or LOTUS, is a theorem used to calculate the expected value of a function g(X) of a random variable X when one knows the probability distribution of X but one does not know the distribution of g(X). The form of the law can depend on the form in which one states the probability distribution of the random variable X. If it is a discrete distribution and one knows its probability mass function ƒX (but not ƒg(X)), then the expected value of g(X) is where the sum is over all possible values x of X. If it is a continuous distribution and one knows its probability density function ƒX (but not ƒg(X)), then the expected value of g(X) is If one knows the cumulative probability distribution function FX (but not Fg(X)), then the expected value of g(X) is given by a Riemann–Stieltjes integral (again assuming X is real-valued).",1880701090384646413,related_concept,Probability density function,2024-06-23 21:17:09.728,[],['Probability'],set(),set(),0,0.6031746031746031,1.1239589464558375
816,1607,Density estimation,http://dbpedia.org/resource/Density_estimation,http://en.wikipedia.org/wiki/Density_estimation,"In statistics, probability density estimation or simply density estimation is the construction of an estimate, based on observed data, of an unobservable underlying probability density function. The unobservable density function is thought of as the density according to which a large population is distributed; the data are usually thought of as a random sample from that population. A variety of approaches to density estimation are used, including Parzen windows and a range of data clustering techniques, including vector quantization. The most basic form of density estimation is a rescaled histogram.",7571625956421298441,related_concept,Probability density function,2024-06-23 21:17:09.728,[],['Density estimation'],set(),set(),0,2.1530054644808745,1.3488906471504476
817,1610,Probability amplitude,http://dbpedia.org/resource/Probability_amplitude,http://en.wikipedia.org/wiki/Probability_amplitude,"In quantum mechanics, a probability amplitude is a complex number used for describing the behaviour of systems. The modulus squared of this quantity represents a probability density. Probability amplitudes provide a relationship between the quantum state vector of a system and the results of observations of that system, a link was first proposed by Max Born, in 1926. Interpretation of values of a wave function as the probability amplitude is a pillar of the Copenhagen interpretation of quantum mechanics. In fact, the properties of the space of wave functions were being used to make physical predictions (such as emissions from atoms being at certain discrete energies) before any physical interpretation of a particular function was offered. Born was awarded half of the 1954 Nobel Prize in Physics for this understanding, and the probability thus calculated is sometimes called the ""Born probability"". These probabilistic concepts, namely the probability density and quantum measurements, were vigorously contested at the time by the original physicists working on the theory, such as Schrödinger and Einstein. It is the source of the mysterious consequences and philosophical difficulties in the interpretations of quantum mechanics—topics that continue to be debated even today.",5012964661340144411,related_concept,Probability density function,2024-06-23 21:17:09.728,"['Probability', 'Probability amplitude']","['Probability', 'Probability amplitude']",set(),set(),0,1.1715481171548117,0.8239378088196554
818,1612,Kernel (statistics),http://dbpedia.org/resource/Kernel_(statistics),http://en.wikipedia.org/wiki/Kernel_(statistics),"The term kernel is used in statistical analysis to refer to a window function. The term ""kernel"" has several distinct meanings in different branches of statistics.",8240224551089145995,related_concept,Probability density function,2024-06-23 21:17:09.728,[],['Bayesian statistics'],set(),set(),0,1.5873015873015872,1.4282629177695982
819,1613,List of probability distributions,http://dbpedia.org/resource/List_of_probability_distributions,http://en.wikipedia.org/wiki/List_of_probability_distributions,Many probability distributions that are important in theory or applications have been given specific names.,8394362749781681975,related_concept,Probability density function,2024-06-23 21:17:09.728,[],[],set(),set(),0,0.5886287625418061,0.6531123145478693
820,1618,Univariate distribution,http://dbpedia.org/resource/Univariate_distribution,http://en.wikipedia.org/wiki/Univariate_distribution,"In statistics, a univariate distribution is a probability distribution of only one random variable. This is in contrast to a multivariate distribution, the probability distribution of a random vector (consisting of multiple random variables).",7280832247440918268,related_concept,Probability density function,2024-06-23 21:17:09.728,[],['Poisson distribution'],set(),set(),0,1.8076923076923077,5.8811565903611985e-304
821,1620,Kernel density estimation,http://dbpedia.org/resource/Kernel_density_estimation,http://en.wikipedia.org/wiki/Kernel_density_estimation,"In statistics, kernel density estimation (KDE) is the application of kernel smoothing for probability density estimation, i.e., a non-parametric method to estimate the probability density function of a random variable based on kernels as weights. KDE answers a fundamental data smoothing problem where inferences about the population are made, based on a finite data sample. In some fields such as signal processing and econometrics it is also termed the Parzen–Rosenblatt window method, after Emanuel Parzen and Murray Rosenblatt, who are usually credited with independently creating it in its current form. One of the famous applications of kernel density estimation is in estimating the class-conditional marginal densities of data when using a naive Bayes classifier, which can improve its prediction accuracy.",7524550004085722509,related_concept,Probability density function,2024-06-23 21:17:09.728,['Bayes classifier'],['Bayes classifier'],set(),set(),0,1.5188679245283019,1.4295146856706502
822,1622,Probability mass function,http://dbpedia.org/resource/Probability_mass_function,http://en.wikipedia.org/wiki/Probability_mass_function,"In probability and statistics, a probability mass function is a function that gives the probability that a discrete random variable is exactly equal to some value. Sometimes it is also known as the discrete density function. The probability mass function is often the primary means of defining a discrete probability distribution, and such functions exist for either scalar or multivariate random variables whose domain is discrete. A probability mass function differs from a probability density function (PDF) in that the latter is associated with continuous rather than discrete random variables. A PDF must be integrated over an interval to yield a probability. The value of the random variable having the largest probability mass is called the mode.",381177547975549227,related_concept,Probability density function,2024-06-23 21:17:09.728,['PDF'],"['PDF', 'Probability', 'Probability mass function', 'Discretization', 'Bernoulli distribution']",set(),set(),0,6.245283018867925,4.692438595675257e-304
823,1626,Contrast set learning,http://dbpedia.org/resource/Contrast_set_learning,http://en.wikipedia.org/wiki/Contrast_set_learning,"Contrast set learning is a form of association rule learning that seeks to identify meaningful differences between separate groups by reverse-engineering the key predictors that identify for each particular group. For example, given a set of attributes for a pool of students (labeled by degree type), a contrast set learner would identify the contrasting features between students seeking bachelor's degrees and those working toward PhD degrees.",2585456176130450415,related_concept,Association rule learning,2024-06-23 21:17:09.728,['Contrast set learning'],['Contrast set learning'],set(),set(),0,3.3333333333333335,1.4011213267998028
824,1627,Data mining,http://dbpedia.org/resource/Data_mining,http://en.wikipedia.org/wiki/Data_mining,"Data mining is the process of extracting and discovering patterns in large data sets involving methods at the intersection of machine learning, statistics, and database systems. Data mining is an interdisciplinary subfield of computer science and statistics with an overall goal of extracting information (with intelligent methods) from a data set and transforming the information into a comprehensible structure for further use. Data mining is the analysis step of the ""knowledge discovery in databases"" process, or KDD. Aside from the raw analysis step, it also involves database and data management aspects, data pre-processing, model and inference considerations, interestingness metrics, complexity considerations, post-processing of discovered structures, visualization, and online updating. The term ""data mining"" is a misnomer because the goal is the extraction of patterns and knowledge from large amounts of data, not the extraction (mining) of data itself. It also is a buzzword and is frequently applied to any form of large-scale data or information processing (collection, extraction, warehousing, analysis, and statistics) as well as any application of computer decision support system, including artificial intelligence (e.g., machine learning) and business intelligence. The book Data mining: Practical machine learning tools and techniques with Java (which covers mostly machine learning material) was originally to be named Practical machine learning, and the term data mining was only added for marketing reasons. Often the more general terms (large scale) data analysis and analytics—or, when referring to actual methods, artificial intelligence and machine learning—are more appropriate. The actual data mining task is the semi-automatic or automatic analysis of large quantities of data to extract previously unknown, interesting patterns such as groups of data records (cluster analysis), unusual records (anomaly detection), and dependencies (association rule mining, sequential pattern mining). This usually involves using database techniques such as spatial indices. These patterns can then be seen as a kind of summary of the input data, and may be used in further analysis or, for example, in machine learning and predictive analytics. For example, the data mining step might identify multiple groups in the data, which can then be used to obtain more accurate prediction results by a decision support system. Neither the data collection, data preparation, nor result interpretation and reporting is part of the data mining step, although they do belong to the overall KDD process as additional steps. The difference between data analysis and data mining is that data analysis is used to test models and hypotheses on the dataset, e.g., analyzing the effectiveness of a marketing campaign, regardless of the amount of data. In contrast, data mining uses machine learning and statistical models to uncover clandestine or hidden patterns in a large volume of data. The related terms data dredging, data fishing, and data snooping refer to the use of data mining methods to sample parts of a larger population data set that are (or may be) too small for reliable statistical inferences to be made about the validity of any patterns discovered. These methods can, however, be used in creating new hypotheses to test against the larger data populations.",4933543684891846065,related_concept,Association rule learning,2024-06-23 21:17:09.728,"['Data', 'Data mining']","['Data', 'Data mining', 'Database', 'AI', ""Bayes' theorem"", 'Computer science']",set(),set(),0,3.629382303839733,1.4017131397395295
825,1628,Lift (data mining),http://dbpedia.org/resource/Lift_(data_mining),http://en.wikipedia.org/wiki/Lift_(data_mining),"In data mining and association rule learning, lift is a measure of the performance of a targeting model (association rule) at predicting or classifying cases as having an enhanced response (with respect to the population as a whole), measured against a random choice targeting model. A targeting model is doing a good job if the response within the target is much better than the baseline average for the population as a whole. Lift is simply the ratio of these values: target response divided by average response. Mathematically, For example, suppose a population has an average response rate of 5%, but a certain model (or rule) has identified a segment with a response rate of 20%. Then that segment would have a lift of 4.0 (20%/5%).",983369495655849614,related_concept,Association rule learning,2024-06-23 21:17:09.728,[],[],set(),set(),0,7.222222222222222,1.330938412507432
826,1629,Sequential pattern mining,http://dbpedia.org/resource/Sequential_pattern_mining,http://en.wikipedia.org/wiki/Sequential_pattern_mining,"Sequential pattern mining is a topic of data mining concerned with finding statistically relevant patterns between data examples where the values are delivered in a sequence. It is usually presumed that the values are discrete, and thus time series mining is closely related, but usually considered a different activity. Sequential pattern mining is a special case of structured data mining. There are several key traditional computational problems addressed within this field. These include building efficient databases and indexes for sequence information, extracting the frequently occurring patterns, comparing sequences for similarity, and recovering missing sequence members. In general, sequence mining problems can be classified as string mining which is typically based on string processing algorithms and itemset mining which is typically based on association rule learning. Local process models extend sequential pattern mining to more complex patterns that can include (exclusive) choices, loops, and concurrency constructs in addition to the sequential ordering construct.",877063161987654825,related_concept,Association rule learning,2024-06-23 21:17:09.728,['Sequential pattern mining'],['Sequential pattern mining'],{'Bioinformatics'},set(),0,1.2065217391304348,1.3991193334042393
827,1630,Intrusion detection,http://dbpedia.org/resource/Intrusion_detection,http://en.wikipedia.org/wiki/Intrusion_detection,,8685125060857439548,related_concept,Association rule learning,2024-06-23 21:17:09.728,[],"['Intrusion detection', 'Neural network', 'Analytics', 'IP address', 'Data', 'PDF']",set(),set(),0,0.3087557603686636,0.32983004713331965
828,1631,Production system (computer science),http://dbpedia.org/resource/Production_system_(computer_science),http://en.wikipedia.org/wiki/Production_system_(computer_science),"A ""production system "" (or ""production rule system"") is a computer program typically used to provide some form of artificial intelligence, which consists primarily of a set of rules about behavior but it also includes the mechanism necessary to follow those rules as the system responds to states of the world. Those rules, termed productions, are a basic representation found useful in automated planning, expert systems and action selection. Productions consist of two parts: a sensory precondition (or ""IF"" statement) and an action (or ""THEN""). If a production's precondition matches the current state of the world, then the production is said to be triggered. If a production's action is executed, it is said to have fired. A production system also contains a database, sometimes called working memory, which maintains data about current state or knowledge, and a rule interpreter. The rule interpreter must provide a mechanism for prioritizing productions when more than one is triggered.",8216923198147729134,related_concept,Association rule learning,2024-06-23 21:17:09.728,[],['Computation'],set(),set(),0,3.0377358490566038,1.4100461837793927
